Date,Close
2021-06-07T04:00:00Z,596.340000
2021-06-07T04:01:00Z,597.000000
2021-06-07T04:02:00Z,596.890000
2021-06-07T04:03:00Z,595.870000
2021-06-07T04:04:00Z,595.270000
2021-06-07T04:05:00Z,595.010000
2021-06-07T04:06:00Z,595.200000
2021-06-07T04:07:00Z,595.090000
2021-06-07T04:08:00Z,595.090000
2021-06-07T04:09:00Z,595.000000
2021-06-07T04:10:00Z,595.300000
2021-06-07T04:11:00Z,595.450000
2021-06-07T04:12:00Z,595.500000
2021-06-07T04:13:00Z,596.130000
2021-06-07T04:14:00Z,597.280000
2021-06-07T04:15:00Z,596.950000
2021-06-07T04:16:00Z,596.870000
2021-06-07T04:17:00Z,596.850000
2021-06-07T04:18:00Z,596.000000
2021-06-07T04:19:00Z,596.700000
2021-06-07T04:20:00Z,596.600000
2021-06-07T04:21:00Z,596.010000
2021-06-07T04:22:00Z,596.000000
2021-06-07T04:23:00Z,596.000000
2021-06-07T04:24:00Z,595.510000
2021-06-07T04:25:00Z,595.500000
2021-06-07T04:26:00Z,596.300000
2021-06-07T04:27:00Z,596.490000
2021-06-07T04:28:00Z,596.490000
2021-06-07T04:29:00Z,595.520000
2021-06-07T04:30:00Z,596.150000
2021-06-07T04:31:00Z,595.010000
2021-06-07T04:32:00Z,596.080000
2021-06-07T04:33:00Z,596.050000
2021-06-07T04:34:00Z,596.090000
2021-06-07T04:36:00Z,596.070000
2021-06-07T04:37:00Z,596.080000
2021-06-07T04:38:00Z,596.080000
2021-06-07T04:39:00Z,596.000000
2021-06-07T04:40:00Z,595.300000
2021-06-07T04:41:00Z,595.280000
2021-06-07T04:42:00Z,595.210000
2021-06-07T04:43:00Z,595.120000
2021-06-07T04:44:00Z,595.010000
2021-06-07T04:45:00Z,595.760000
2021-06-07T04:47:00Z,595.910000
2021-06-07T04:48:00Z,595.900000
2021-06-07T04:49:00Z,595.140000
2021-06-07T04:50:00Z,595.850000
2021-06-07T04:51:00Z,595.850000
2021-06-07T04:53:00Z,595.850000
2021-06-07T04:54:00Z,595.960000
2021-06-07T04:55:00Z,595.970000
2021-06-07T04:56:00Z,595.980000
2021-06-07T04:59:00Z,596.000000
2021-06-07T05:00:00Z,596.000000
2021-06-07T05:01:00Z,595.120000
2021-06-07T05:02:00Z,595.140000
2021-06-07T05:03:00Z,596.400000
2021-06-07T05:04:00Z,596.000000
2021-06-07T05:05:00Z,596.000000
2021-06-07T05:09:00Z,595.150000
2021-06-07T05:10:00Z,595.160000
2021-06-07T05:12:00Z,596.000000
2021-06-07T05:13:00Z,596.460000
2021-06-07T05:14:00Z,596.470000
2021-06-07T05:15:00Z,596.010000
2021-06-07T05:18:00Z,596.020000
2021-06-07T05:19:00Z,596.440000
2021-06-07T05:21:00Z,596.450000
2021-06-07T05:22:00Z,596.040000
2021-06-07T05:23:00Z,596.000000
2021-06-07T05:24:00Z,595.510000
2021-06-07T05:25:00Z,595.510000
2021-06-07T05:26:00Z,595.990000
2021-06-07T05:27:00Z,595.520000
2021-06-07T05:31:00Z,595.950000
2021-06-07T05:34:00Z,595.180000
2021-06-07T05:36:00Z,596.000000
2021-06-07T05:37:00Z,596.000000
2021-06-07T05:38:00Z,596.450000
2021-06-07T05:42:00Z,596.370000
2021-06-07T05:43:00Z,596.370000
2021-06-07T05:44:00Z,596.370000
2021-06-07T05:45:00Z,596.000000
2021-06-07T05:46:00Z,595.350000
2021-06-07T05:48:00Z,595.350000
2021-06-07T05:49:00Z,595.990000
2021-06-07T05:50:00Z,596.000000
2021-06-07T05:51:00Z,595.950000
2021-06-07T05:52:00Z,596.270000
2021-06-07T05:53:00Z,596.280000
2021-06-07T05:54:00Z,596.280000
2021-06-07T05:55:00Z,596.020000
2021-06-07T05:56:00Z,596.000000
2021-06-07T05:57:00Z,595.390000
2021-06-07T05:58:00Z,595.390000
2021-06-07T06:00:00Z,595.970000
2021-06-07T06:01:00Z,596.450000
2021-06-07T06:02:00Z,596.500000
2021-06-07T06:03:00Z,596.000000
2021-06-07T06:05:00Z,596.000000
2021-06-07T06:07:00Z,596.390000
2021-06-07T06:08:00Z,596.000000
2021-06-07T06:10:00Z,596.000000
2021-06-07T06:11:00Z,596.010000
2021-06-07T06:12:00Z,596.400000
2021-06-07T06:13:00Z,596.400000
2021-06-07T06:14:00Z,596.860000
2021-06-07T06:15:00Z,596.110000
2021-06-07T06:16:00Z,596.860000
2021-06-07T06:17:00Z,596.270000
2021-06-07T06:18:00Z,596.860000
2021-06-07T06:19:00Z,596.870000
2021-06-07T06:20:00Z,596.280000
2021-06-07T06:24:00Z,596.100000
2021-06-07T06:26:00Z,596.300000
2021-06-07T06:27:00Z,596.280000
2021-06-07T06:29:00Z,596.020000
2021-06-07T06:30:00Z,596.020000
2021-06-07T06:31:00Z,596.030000
2021-06-07T06:32:00Z,596.020000
2021-06-07T06:33:00Z,596.060000
2021-06-07T06:34:00Z,596.120000
2021-06-07T06:36:00Z,596.130000
2021-06-07T06:37:00Z,596.160000
2021-06-07T06:38:00Z,596.160000
2021-06-07T06:39:00Z,596.160000
2021-06-07T06:40:00Z,596.150000
2021-06-07T06:41:00Z,596.110000
2021-06-07T06:42:00Z,596.120000
2021-06-07T06:44:00Z,596.150000
2021-06-07T06:45:00Z,596.150000
2021-06-07T06:46:00Z,596.150000
2021-06-07T06:47:00Z,596.150000
2021-06-07T06:48:00Z,596.110000
2021-06-07T06:50:00Z,596.780000
2021-06-07T06:51:00Z,596.900000
2021-06-07T06:52:00Z,597.000000
2021-06-07T06:53:00Z,596.150000
2021-06-07T06:55:00Z,596.110000
2021-06-07T06:56:00Z,596.950000
2021-06-07T06:57:00Z,596.210000
2021-06-07T06:58:00Z,596.880000
2021-06-07T06:59:00Z,596.230000
2021-06-07T07:00:00Z,596.850000
2021-06-07T07:01:00Z,596.210000
2021-06-07T07:02:00Z,596.840000
2021-06-07T07:03:00Z,596.210000
2021-06-07T07:04:00Z,596.220000
2021-06-07T07:05:00Z,596.220000
2021-06-07T07:06:00Z,596.110000
2021-06-07T07:07:00Z,596.110000
2021-06-07T07:08:00Z,595.670000
2021-06-07T07:09:00Z,595.660000
2021-06-07T07:10:00Z,595.450000
2021-06-07T07:11:00Z,594.430000
2021-06-07T07:12:00Z,593.470000
2021-06-07T07:13:00Z,593.210000
2021-06-07T07:14:00Z,593.000000
2021-06-07T07:15:00Z,592.520000
2021-06-07T07:16:00Z,593.000000
2021-06-07T07:17:00Z,592.720000
2021-06-07T07:18:00Z,592.960000
2021-06-07T07:19:00Z,593.220000
2021-06-07T07:20:00Z,593.480000
2021-06-07T07:21:00Z,593.490000
2021-06-07T07:22:00Z,593.720000
2021-06-07T07:23:00Z,593.300000
2021-06-07T07:24:00Z,594.000000
2021-06-07T07:25:00Z,594.030000
2021-06-07T07:26:00Z,593.530000
2021-06-07T07:27:00Z,594.820000
2021-06-07T07:28:00Z,594.930000
2021-06-07T07:29:00Z,594.820000
2021-06-07T07:30:00Z,594.520000
2021-06-07T07:31:00Z,594.850000
2021-06-07T07:32:00Z,594.880000
2021-06-07T07:33:00Z,594.000000
2021-06-07T07:34:00Z,594.810000
2021-06-07T07:35:00Z,594.200000
2021-06-07T07:36:00Z,594.790000
2021-06-07T07:37:00Z,594.050000
2021-06-07T07:38:00Z,594.400000
2021-06-07T07:39:00Z,594.580000
2021-06-07T07:40:00Z,594.590000
2021-06-07T07:41:00Z,594.780000
2021-06-07T07:42:00Z,594.790000
2021-06-07T07:43:00Z,594.500000
2021-06-07T07:44:00Z,594.500000
2021-06-07T07:45:00Z,594.500000
2021-06-07T07:46:00Z,594.500000
2021-06-07T07:47:00Z,594.780000
2021-06-07T07:48:00Z,594.600000
2021-06-07T07:49:00Z,594.600000
2021-06-07T07:50:00Z,594.600000
2021-06-07T07:51:00Z,594.600000
2021-06-07T07:52:00Z,594.790000
2021-06-07T07:53:00Z,595.130000
2021-06-07T07:54:00Z,595.160000
2021-06-07T07:55:00Z,595.290000
2021-06-07T07:56:00Z,595.260000
2021-06-07T07:57:00Z,595.090000
2021-06-07T07:58:00Z,595.500000
2021-06-07T07:59:00Z,595.500000
2021-06-07T08:00:00Z,595.970000
2021-06-07T08:01:00Z,593.560000
2021-06-07T08:02:00Z,594.000000
2021-06-07T08:03:00Z,593.100000
2021-06-07T08:04:00Z,592.300000
2021-06-07T08:05:00Z,591.000000
2021-06-07T08:06:00Z,591.610000
2021-06-07T08:07:00Z,592.260000
2021-06-07T08:08:00Z,591.610000
2021-06-07T08:09:00Z,593.610000
2021-06-07T08:10:00Z,593.160000
2021-06-07T08:11:00Z,592.610000
2021-06-07T08:12:00Z,592.300000
2021-06-07T08:13:00Z,592.880000
2021-06-07T08:14:00Z,593.520000
2021-06-07T08:15:00Z,593.800000
2021-06-07T08:16:00Z,593.350000
2021-06-07T08:17:00Z,591.600000
2021-06-07T08:18:00Z,591.500000
2021-06-07T08:19:00Z,591.300000
2021-06-07T08:20:00Z,591.300000
2021-06-07T08:21:00Z,591.690000
2021-06-07T08:22:00Z,591.240000
2021-06-07T08:23:00Z,590.350000
2021-06-07T08:24:00Z,587.830000
2021-06-07T08:25:00Z,587.540000
2021-06-07T08:26:00Z,587.810000
2021-06-07T08:27:00Z,588.580000
2021-06-07T08:28:00Z,588.500000
2021-06-07T08:29:00Z,589.360000
2021-06-07T08:30:00Z,589.410000
2021-06-07T08:31:00Z,589.720000
2021-06-07T08:32:00Z,590.700000
2021-06-07T08:33:00Z,590.360000
2021-06-07T08:34:00Z,589.770000
2021-06-07T08:35:00Z,589.880000
2021-06-07T08:36:00Z,589.860000
2021-06-07T08:37:00Z,590.020000
2021-06-07T08:38:00Z,590.350000
2021-06-07T08:39:00Z,589.000000
2021-06-07T08:40:00Z,589.000000
2021-06-07T08:41:00Z,589.650000
2021-06-07T08:42:00Z,590.140000
2021-06-07T08:43:00Z,589.510000
2021-06-07T08:44:00Z,590.000000
2021-06-07T08:45:00Z,589.790000
2021-06-07T08:46:00Z,589.780000
2021-06-07T08:47:00Z,589.580000
2021-06-07T08:48:00Z,589.470000
2021-06-07T08:49:00Z,589.780000
2021-06-07T08:50:00Z,589.700000
2021-06-07T08:51:00Z,590.000000
2021-06-07T08:52:00Z,590.380000
2021-06-07T08:53:00Z,590.260000
2021-06-07T08:54:00Z,590.400000
2021-06-07T08:55:00Z,590.400000
2021-06-07T08:56:00Z,590.330000
2021-06-07T08:57:00Z,590.450000
2021-06-07T08:58:00Z,591.200000
2021-06-07T08:59:00Z,591.870000
2021-06-07T09:00:00Z,591.780000
2021-06-07T09:01:00Z,591.500000
2021-06-07T09:02:00Z,591.260000
2021-06-07T09:03:00Z,590.970000
2021-06-07T09:04:00Z,591.310000
2021-06-07T09:05:00Z,591.000000
2021-06-07T09:06:00Z,590.710000
2021-06-07T09:07:00Z,590.100000
2021-06-07T09:08:00Z,589.590000
2021-06-07T09:09:00Z,589.470000
2021-06-07T09:10:00Z,589.990000
2021-06-07T09:11:00Z,588.000000
2021-06-07T09:12:00Z,588.720000
2021-06-07T09:13:00Z,591.040000
2021-06-07T09:14:00Z,590.290000
2021-06-07T09:15:00Z,591.030000
2021-06-07T09:16:00Z,591.000000
2021-06-07T09:17:00Z,590.300000
2021-06-07T09:19:00Z,590.490000
2021-06-07T09:20:00Z,590.970000
2021-06-07T09:21:00Z,591.060000
2021-06-07T09:22:00Z,590.800000
2021-06-07T09:24:00Z,590.390000
2021-06-07T09:25:00Z,590.880000
2021-06-07T09:26:00Z,590.780000
2021-06-07T09:27:00Z,590.500000
2021-06-07T09:28:00Z,590.750000
2021-06-07T09:29:00Z,590.070000
2021-06-07T09:30:00Z,590.000000
2021-06-07T09:31:00Z,590.010000
2021-06-07T09:32:00Z,590.490000
2021-06-07T09:33:00Z,590.750000
2021-06-07T09:34:00Z,591.000000
2021-06-07T09:35:00Z,591.000000
2021-06-07T09:36:00Z,591.200000
2021-06-07T09:37:00Z,590.390000
2021-06-07T09:38:00Z,591.000000
2021-06-07T09:39:00Z,591.190000
2021-06-07T09:41:00Z,591.000000
2021-06-07T09:42:00Z,591.170000
2021-06-07T09:43:00Z,591.150000
2021-06-07T09:44:00Z,591.150000
2021-06-07T09:45:00Z,590.910000
2021-06-07T09:46:00Z,591.020000
2021-06-07T09:47:00Z,591.020000
2021-06-07T09:48:00Z,591.000000
2021-06-07T09:49:00Z,591.080000
2021-06-07T09:51:00Z,590.870000
2021-06-07T09:52:00Z,591.000000
2021-06-07T09:53:00Z,590.590000
2021-06-07T09:55:00Z,591.000000
2021-06-07T09:56:00Z,591.000000
2021-06-07T09:57:00Z,591.000000
2021-06-07T09:58:00Z,591.080000
2021-06-07T09:59:00Z,591.080000
2021-06-07T10:00:00Z,590.790000
2021-06-07T10:01:00Z,590.790000
2021-06-07T10:03:00Z,590.710000
2021-06-07T10:04:00Z,590.720000
2021-06-07T10:05:00Z,590.850000
2021-06-07T10:06:00Z,590.840000
2021-06-07T10:07:00Z,590.690000
2021-06-07T10:08:00Z,590.700000
2021-06-07T10:09:00Z,590.700000
2021-06-07T10:10:00Z,590.840000
2021-06-07T10:11:00Z,590.850000
2021-06-07T10:12:00Z,590.650000
2021-06-07T10:13:00Z,590.870000
2021-06-07T10:14:00Z,591.060000
2021-06-07T10:15:00Z,591.390000
2021-06-07T10:16:00Z,591.390000
2021-06-07T10:18:00Z,591.380000
2021-06-07T10:19:00Z,591.400000
2021-06-07T10:20:00Z,591.500000
2021-06-07T10:21:00Z,591.690000
2021-06-07T10:23:00Z,591.780000
2021-06-07T10:24:00Z,591.780000
2021-06-07T10:25:00Z,591.950000
2021-06-07T10:26:00Z,591.500000
2021-06-07T10:28:00Z,592.950000
2021-06-07T10:29:00Z,593.000000
2021-06-07T10:30:00Z,593.500000
2021-06-07T10:31:00Z,593.910000
2021-06-07T10:32:00Z,593.450000
2021-06-07T10:33:00Z,593.830000
2021-06-07T10:34:00Z,594.430000
2021-06-07T10:35:00Z,595.000000
2021-06-07T10:36:00Z,593.790000
2021-06-07T10:37:00Z,594.200000
2021-06-07T10:38:00Z,594.220000
2021-06-07T10:39:00Z,594.310000
2021-06-07T10:40:00Z,594.150000
2021-06-07T10:41:00Z,594.420000
2021-06-07T10:42:00Z,594.230000
2021-06-07T10:43:00Z,594.140000
2021-06-07T10:44:00Z,594.310000
2021-06-07T10:45:00Z,594.110000
2021-06-07T10:46:00Z,593.790000
2021-06-07T10:47:00Z,593.810000
2021-06-07T10:48:00Z,593.790000
2021-06-07T10:49:00Z,593.900000
2021-06-07T10:50:00Z,593.900000
2021-06-07T10:51:00Z,593.910000
2021-06-07T10:52:00Z,593.700000
2021-06-07T10:53:00Z,593.690000
2021-06-07T10:54:00Z,593.790000
2021-06-07T10:55:00Z,593.600000
2021-06-07T10:56:00Z,593.050000
2021-06-07T10:57:00Z,592.660000
2021-06-07T10:58:00Z,593.290000
2021-06-07T10:59:00Z,592.850000
2021-06-07T11:00:00Z,594.030000
2021-06-07T11:01:00Z,595.060000
2021-06-07T11:02:00Z,595.760000
2021-06-07T11:03:00Z,596.300000
2021-06-07T11:04:00Z,596.550000
2021-06-07T11:05:00Z,597.800000
2021-06-07T11:06:00Z,598.200000
2021-06-07T11:07:00Z,598.000000
2021-06-07T11:08:00Z,598.380000
2021-06-07T11:09:00Z,597.600000
2021-06-07T11:10:00Z,597.330000
2021-06-07T11:11:00Z,596.850000
2021-06-07T11:12:00Z,597.090000
2021-06-07T11:13:00Z,596.960000
2021-06-07T11:14:00Z,597.390000
2021-06-07T11:15:00Z,597.900000
2021-06-07T11:16:00Z,598.260000
2021-06-07T11:17:00Z,598.490000
2021-06-07T11:18:00Z,597.600000
2021-06-07T11:19:00Z,597.600000
2021-06-07T11:20:00Z,597.660000
2021-06-07T11:21:00Z,598.370000
2021-06-07T11:22:00Z,597.670000
2021-06-07T11:23:00Z,597.150000
2021-06-07T11:24:00Z,596.780000
2021-06-07T11:25:00Z,596.770000
2021-06-07T11:26:00Z,597.460000
2021-06-07T11:27:00Z,597.270000
2021-06-07T11:28:00Z,596.650000
2021-06-07T11:29:00Z,597.700000
2021-06-07T11:30:00Z,598.170000
2021-06-07T11:31:00Z,597.000000
2021-06-07T11:32:00Z,596.970000
2021-06-07T11:33:00Z,596.630000
2021-06-07T11:34:00Z,596.420000
2021-06-07T11:35:00Z,596.330000
2021-06-07T11:36:00Z,597.600000
2021-06-07T11:37:00Z,597.550000
2021-06-07T11:38:00Z,597.450000
2021-06-07T11:39:00Z,596.700000
2021-06-07T11:40:00Z,596.000000
2021-06-07T11:41:00Z,595.900000
2021-06-07T11:42:00Z,595.790000
2021-06-07T11:43:00Z,595.790000
2021-06-07T11:44:00Z,596.100000
2021-06-07T11:45:00Z,596.300000
2021-06-07T11:46:00Z,596.250000
2021-06-07T11:47:00Z,596.770000
2021-06-07T11:48:00Z,596.950000
2021-06-07T11:49:00Z,596.700000
2021-06-07T11:50:00Z,597.150000
2021-06-07T11:51:00Z,597.270000
2021-06-07T11:52:00Z,597.120000
2021-06-07T11:53:00Z,597.700000
2021-06-07T11:54:00Z,597.010000
2021-06-07T11:55:00Z,597.490000
2021-06-07T11:56:00Z,597.150000
2021-06-07T11:57:00Z,597.300000
2021-06-07T11:58:00Z,597.370000
2021-06-07T11:59:00Z,596.430000
2021-06-07T12:00:00Z,596.790000
2021-06-07T12:01:00Z,596.220000
2021-06-07T12:02:00Z,596.220000
2021-06-07T12:03:00Z,596.330000
2021-06-07T12:04:00Z,596.010000
2021-06-07T12:05:00Z,596.070000
2021-06-07T12:06:00Z,596.000000
2021-06-07T12:07:00Z,596.120000
2021-06-07T12:08:00Z,596.060000
2021-06-07T12:09:00Z,596.490000
2021-06-07T12:10:00Z,596.440000
2021-06-07T12:11:00Z,596.350000
2021-06-07T12:12:00Z,596.500000
2021-06-07T12:13:00Z,596.350000
2021-06-07T12:14:00Z,596.370000
2021-06-07T12:15:00Z,596.350000
2021-06-07T12:16:00Z,596.300000
2021-06-07T12:17:00Z,596.400000
2021-06-07T12:18:00Z,596.250000
2021-06-07T12:19:00Z,596.160000
2021-06-07T12:20:00Z,596.330000
2021-06-07T12:21:00Z,596.190000
2021-06-07T12:22:00Z,596.110000
2021-06-07T12:23:00Z,596.370000
2021-06-07T12:24:00Z,595.520000
2021-06-07T12:25:00Z,595.400000
2021-06-07T12:26:00Z,595.520000
2021-06-07T12:27:00Z,595.300000
2021-06-07T12:28:00Z,595.500000
2021-06-07T12:29:00Z,595.430000
2021-06-07T12:30:00Z,595.600000
2021-06-07T12:31:00Z,596.220000
2021-06-07T12:32:00Z,596.010000
2021-06-07T12:33:00Z,596.120000
2021-06-07T12:34:00Z,596.130000
2021-06-07T12:35:00Z,596.200000
2021-06-07T12:36:00Z,596.500000
2021-06-07T12:37:00Z,596.790000
2021-06-07T12:38:00Z,597.000000
2021-06-07T12:39:00Z,596.910000
2021-06-07T12:40:00Z,597.000000
2021-06-07T12:41:00Z,596.720000
2021-06-07T12:42:00Z,596.560000
2021-06-07T12:43:00Z,596.400000
2021-06-07T12:44:00Z,596.100000
2021-06-07T12:45:00Z,596.600000
2021-06-07T12:46:00Z,596.170000
2021-06-07T12:47:00Z,596.070000
2021-06-07T12:48:00Z,596.000000
2021-06-07T12:49:00Z,596.010000
2021-06-07T12:50:00Z,596.080000
2021-06-07T12:51:00Z,596.500000
2021-06-07T12:52:00Z,596.290000
2021-06-07T12:53:00Z,595.920000
2021-06-07T12:54:00Z,596.200000
2021-06-07T12:55:00Z,595.960000
2021-06-07T12:56:00Z,596.200000
2021-06-07T12:57:00Z,596.010000
2021-06-07T12:58:00Z,596.090000
2021-06-07T12:59:00Z,595.810000
2021-06-07T13:00:00Z,595.290000
2021-06-07T13:01:00Z,595.320000
2021-06-07T13:02:00Z,595.010000
2021-06-07T13:03:00Z,594.180000
2021-06-07T13:04:00Z,594.410000
2021-06-07T13:05:00Z,594.050000
2021-06-07T13:06:00Z,594.400000
2021-06-07T13:07:00Z,594.840000
2021-06-07T13:08:00Z,594.500000
2021-06-07T13:09:00Z,594.330000
2021-06-07T13:10:00Z,594.670000
2021-06-07T13:11:00Z,594.550000
2021-06-07T13:12:00Z,594.400000
2021-06-07T13:13:00Z,594.280000
2021-06-07T13:14:00Z,594.270000
2021-06-07T13:15:00Z,594.020000
2021-06-07T13:16:00Z,594.500000
2021-06-07T13:17:00Z,594.530000
2021-06-07T13:18:00Z,594.200000
2021-06-07T13:19:00Z,594.420000
2021-06-07T13:20:00Z,594.300000
2021-06-07T13:21:00Z,594.250000
2021-06-07T13:22:00Z,594.010000
2021-06-07T13:23:00Z,594.060000
2021-06-07T13:24:00Z,594.000000
2021-06-07T13:25:00Z,593.260000
2021-06-07T13:26:00Z,593.160000
2021-06-07T13:27:00Z,592.480000
2021-06-07T13:28:00Z,591.770000
2021-06-07T13:29:00Z,591.770000
2021-06-07T13:30:00Z,592.950000
2021-06-07T13:31:00Z,592.080000
2021-06-07T13:32:00Z,590.670000
2021-06-07T13:33:00Z,589.400000
2021-06-07T13:34:00Z,590.190000
2021-06-07T13:35:00Z,592.780000
2021-06-07T13:36:00Z,593.660000
2021-06-07T13:37:00Z,592.780000
2021-06-07T13:38:00Z,590.540000
2021-06-07T13:39:00Z,589.970000
2021-06-07T13:40:00Z,590.100000
2021-06-07T13:41:00Z,590.770000
2021-06-07T13:42:00Z,590.460000
2021-06-07T13:43:00Z,589.770000
2021-06-07T13:44:00Z,590.000000
2021-06-07T13:45:00Z,591.760000
2021-06-07T13:46:00Z,592.490000
2021-06-07T13:47:00Z,591.810000
2021-06-07T13:48:00Z,591.540000
2021-06-07T13:49:00Z,591.410000
2021-06-07T13:50:00Z,589.840000
2021-06-07T13:51:00Z,589.000000
2021-06-07T13:52:00Z,587.690000
2021-06-07T13:53:00Z,587.410000
2021-06-07T13:54:00Z,587.100000
2021-06-07T13:55:00Z,587.000000
2021-06-07T13:56:00Z,587.400000
2021-06-07T13:57:00Z,588.000000
2021-06-07T13:58:00Z,587.550000
2021-06-07T13:59:00Z,588.610000
2021-06-07T14:00:00Z,587.170000
2021-06-07T14:01:00Z,585.550000
2021-06-07T14:02:00Z,584.690000
2021-06-07T14:03:00Z,585.680000
2021-06-07T14:04:00Z,585.600000
2021-06-07T14:05:00Z,587.270000
2021-06-07T14:06:00Z,586.930000
2021-06-07T14:07:00Z,586.670000
2021-06-07T14:08:00Z,586.320000
2021-06-07T14:09:00Z,586.180000
2021-06-07T14:10:00Z,586.680000
2021-06-07T14:11:00Z,584.730000
2021-06-07T14:12:00Z,585.440000
2021-06-07T14:13:00Z,586.400000
2021-06-07T14:14:00Z,586.290000
2021-06-07T14:15:00Z,585.570000
2021-06-07T14:16:00Z,586.460000
2021-06-07T14:17:00Z,586.410000
2021-06-07T14:18:00Z,586.180000
2021-06-07T14:19:00Z,584.750000
2021-06-07T14:20:00Z,585.820000
2021-06-07T14:21:00Z,586.510000
2021-06-07T14:22:00Z,586.510000
2021-06-07T14:23:00Z,586.220000
2021-06-07T14:24:00Z,586.220000
2021-06-07T14:25:00Z,585.650000
2021-06-07T14:26:00Z,586.730000
2021-06-07T14:27:00Z,587.230000
2021-06-07T14:28:00Z,588.170000
2021-06-07T14:29:00Z,587.770000
2021-06-07T14:30:00Z,587.490000
2021-06-07T14:31:00Z,587.600000
2021-06-07T14:32:00Z,587.190000
2021-06-07T14:33:00Z,587.330000
2021-06-07T14:34:00Z,587.140000
2021-06-07T14:35:00Z,587.530000
2021-06-07T14:36:00Z,587.100000
2021-06-07T14:37:00Z,586.840000
2021-06-07T14:38:00Z,586.500000
2021-06-07T14:39:00Z,586.610000
2021-06-07T14:40:00Z,586.310000
2021-06-07T14:41:00Z,586.530000
2021-06-07T14:42:00Z,586.620000
2021-06-07T14:43:00Z,587.240000
2021-06-07T14:44:00Z,586.100000
2021-06-07T14:45:00Z,584.900000
2021-06-07T14:46:00Z,584.820000
2021-06-07T14:47:00Z,583.730000
2021-06-07T14:48:00Z,583.100000
2021-06-07T14:49:00Z,583.970000
